,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Distance (km),Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
1751,ELEC,Dupont Center - Ace Hardware,1585 McNeil St,,DuPont,WA,98327,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,2,4,,eVgo Network,https://www.evgo.com/,GPS,47.092582,-122.644253,2019-10-19,143969,0.30169,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,0.48552,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
1752,ELEC,Dupont Family Dentistry,975 Ross Avenue,,DuPont,WA,98327,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.0920691,-122.6422247,2019-10-19,126001,0.23644,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,0.38051,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
1753,ELEC,DuPont Grocery Inc.,100 Barksdale Avenue,,DuPont,WA,98327,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.093942,-122.6260623,2019-10-19,118544,0.10297,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,0.16571,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,
1754,ELEC,CM80,Quartermaster Rd,STATION 1,Lakewood,WA,98498,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.1169681,-122.5685433,2019-10-19,123473,0.27023,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.43489,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1755,ELEC,Steilacoom EV Station,207 Wilkes Street,,Steilacoom,WA,98388,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.1727264,-122.5984377,2019-10-19,124987,4.10429,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,6.60521,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,
1756,ELEC,LAKEVIEW L&P 1,11509 Bridgeport Way SW,LLP 1; In the left parking lot ,Lakewood,WA,98499,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.1531991,-122.5040231,2019-10-19,143416,0.31445,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.50606,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
1757,ELEC,"Walgreens - Lakewood, WA #3514",9505 Bridgeport Way SW,,Lakewood,WA,98499,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.171582,-122.517619,2019-10-19,44170,1.69545,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,2.72856,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,
1758,ELEC,CLOVER PARK TEC,4500 Steilacoom Blvd SW,"BUILDING 24 #1; Near front main intrance bldg 24
BUILDING 24 #2; Building 24
BUILDING 5; Sustainability Building near Historic Hangar",Lakewood,WA,98499,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.17594,-122.506561,2019-10-19,117543,1.55178,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.49735,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $2 per additional hour, $0.4 per kWh",,,,,,,,,
1759,ELEC,PACIFIC LUTH U,512 122nd St S,"STATION 1
STATION 2",Tacoma,WA,98447,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.145192,-122.43897,2019-10-19,121096,2.28286,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,3.67391,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1760,ELEC,PACIFIC LUTH U,508 122nd St S,STATION 3,Tacoma,WA,98447,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.1450982,-122.4387415,2019-10-19,121095,2.29542,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,3.69412,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1761,ELEC,"Walgreens - Tacoma, WA #4760",12105 Pacific Ave,,Tacoma,WA,98444,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.147143,-122.433631,2019-10-19,118543,2.41386,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,3.88473,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
1762,ELEC,"Walgreens - Tacoma, WA #3581",8405 Pacific Ave,,Tacoma,WA,98444,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.1809341,-122.4340709,2019-10-19,117899,1.43567,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,2.31049,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,
1763,ELEC,Greenlots - 63132,7230 S Tacoma Way,,Tacoma,WA,98409,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,47.1906089782715,-122.484420776367,2019-10-17,99070,1.02846,2019-10-17 09:51:13 UTC,,,,,,,,,CHADEMO J1772COMBO,US,1.65515,,,,Public,,public,,,,,,,,,,"DC Fast: $7.00 per hour, maximum payment of $30.00",,,,,,,,,
1764,ELEC,"Walgreens - Tacoma, WA #9590",5602 Pacific Ave,,Tacoma,WA,98408,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.20619,-122.434402,2019-10-19,44504,1.27821,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,2.05708,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
1765,ELEC,Tacoma Mall,4502 S Steele St,,Tacoma,WA,98409,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,47.21543,-122.47068,2019-10-19,93339,0.3775,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,0.60753,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
1766,ELEC,"Walgreens - University Place, WA #3723",7451 Crique Dr W,,University Place,WA,98467,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.2136054,-122.5366188,2019-10-19,117900,3.4979,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,5.62932,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,
1767,ELEC,Tacoma Nissan,4030 S Tacoma Way,,Tacoma,WA,98409,,253-473-6200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,47.21978,-122.48576,2018-07-09,39797,1.0712,2019-05-14 21:16:45 UTC,P,,,2011-03-15,,,,,J1772,US,1.72393,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
1768,ELEC,UNIVERSITYPLACE,3555 Market Pl W,"UP CH #1; Enter off Drexler then straight ahead.
UP CH #3; Enter off Drexler then straight ahead.",University Place,WA,98466,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.224906,-122.536036,2019-10-19,117456,3.44875,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,5.55023,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1769,ELEC,TPU,3628 S 35th St,"TPU HQ #6; -
TPU HQ #7; -",Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.227983,-122.4851,2019-10-19,41780,1.04957,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.68912,,,,Public,,public,,,,,,,,,,"Pricing is by session. $2 per session, maximum session time is 5 hours",,,,,,,,,
1770,ELEC,SWWA JATC,3001 S 36th St,TRAINING CTR #1; Open to the public,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2269249,-122.4752808,2019-10-19,44169,0.57941,2019-10-19 09:11:22 UTC,,,,,,,,,J1772 NEMA520,US,0.93247,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1.75 per hour, minimum payment of $2, maximum payment of $16, maximum session time is 24 hours",,,,,,,,,
1771,ELEC,UNIVERSITYPLACE,3610 Drexler Dr,UP CH #2; Enter off Drexler then straight ahead,University Place,WA,98466,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2262532,-122.536134,2019-10-19,117457,3.45367,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,5.55814,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1772,ELEC,TPU,3408 S Union Ave,"TPU HQ #5; -
TPU HQ #8",Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.228638,-122.484045,2019-10-19,120962,1.00788,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.62203,,,,Public,,public,,,,,,,,,,"Pricing is by session. $2 per session, maximum session time is 5 hours",,,,,,,,,
1773,ELEC,531609 : Pierce County Annex,2401 South 35th Street,,Tacoma,WA,98409,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.228303734615,-122.46755358955,2019-10-19,143949,0.24381,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,0.39237,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
1774,ELEC,Pierce County - Annex Lot,2401 S 35th St,Located near the communication tower on the left side of the Annex entrance.,Tacoma,WA,98409,,253-798-6611,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,47.229165,-122.467708,2019-07-09,43808,0.26692,2019-07-09 17:26:18 UTC,LG,,,2011-12-01,,,,,J1772,US,0.42957,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
1775,ELEC,CITY OF TACOMA,2502 South Tyler Street,RAINIERS #1; -,Tacoma,WA,98405,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2391586,-122.4975967,2019-10-19,44168,1.83779,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.95764,,,,Public,,public,,,,,,,,,,"Pricing is by session. $3 per session, maximum session time is 8 hours",,,,,,,,,
1776,ELEC,"Walmart 4137 - Tacoma, WA",1965 S Union Ave.,,Tacoma,WA,98405,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,47.239472,-122.480252,2019-10-19,135872,1.1559,2019-10-19 09:51:32 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,1.86024,,,,Public,,public,,,,,,,,,,,,,,,,,,,
1777,ELEC,McLendon Hardware Tacoma,1015 N Pearl St,,Tacoma,WA,98406,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.25914,-122.514596,2019-10-19,95640,3.26785,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,5.25909,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
1778,ELEC,"Walgreens - Tacoma, WA #7356",3540 N Pearl St,,Tacoma,WA,98407,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.281263,-122.516582,2019-10-19,118358,4.43705,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,7.14074,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,
1779,ELEC,TPU,2222 N 30th St,"TPU OLD TOWN #1; -
TPU OLD TOWN #2",Tacoma,WA,98403,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.274547,-122.466009,2019-10-19,121216,3.04979,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.90816,,,,Public,,public,,,,,,,,,,"Pricing is by session. $2 per session, maximum session time is 5 hours",,,,,,,,,
1780,ELEC,Pierce County - City Building,930 Tacoma Ave S,Located in the Jail parking lot on the corner of 9th and Yakima in downtown Tacoma.,Tacoma,WA,98402,,253-798-6611,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,47.253668,-122.446141,2019-07-09,43809,1.5189,2019-07-09 17:26:18 UTC,LG,,,2011-12-01,,,,,J1772,US,2.44443,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
1781,ELEC,531608 : UW Tacoma C17 Garage,1717 Market Street,,Tacoma,WA,98402,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.2464713,-122.4396442,2019-10-19,121379,0.96587,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,1.55442,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,
1782,ELEC,UW TACOMA 6215,1901 Jefferson Ave,UW TAC LIB 1; Just to the right as you enter the UW Library parking lot.,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2442292,-122.4388691,2019-10-19,81742,0.80754,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.29961,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1783,ELEC,531617 : Court C Parking Level - Charging Stations,1149 Market Street,,Tacoma,WA,98402,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.2515929,-122.4407988,2019-10-19,118093,1.3211,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,2.1261,,,,Public,,public,,,,,,,,,,$0.85-$5.00/Hr Variable Parking Fee,,,,,,,,,
1784,ELEC,Hotel Murano - Tesla Destination,1320 Broadway Plaza,,Tacoma,WA,98444,,253-238-8000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.2499,-122.43955,2019-05-09,116152,1.19459,2019-05-14 21:16:45 UTC,P,,,2015-10-01,,,,,TESLA,US,1.92251,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
1785,ELEC,TACOMA PARKS,1721 E 56th St,EASTSIDE #1; Right out front,Tacoma,WA,98404,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2069627,-122.4052211,2019-10-19,119017,2.15528,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,3.46859,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1786,ELEC,TACOMA PARKS,1721 E 56th St,EASTSIDE #2,Tacoma,AL,98404,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2070232,-122.4052532,2019-10-19,118997,2.15093,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,3.46159,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1787,ELEC,LeMay-America's Car Museum,2702 E D St,,Tacoma,WA,98421,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,47.234898,-122.429536,2019-10-19,100242,0.08257,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,0.13288,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
1788,ELEC,CITY OF TACOMA,1801 Dock St,GLASS DUAL 1; Across from the museum elevators,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.2459335,-122.4339797,2019-10-19,43806,0.8404,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.35249,,,,Public,,public,,,,,,,,,,"Pricing is by session. $3 per session, maximum session time is 8 hours",,,,,,,,,
1789,ELEC,Best Western Plus - Tacoma Dome Hotel,2611 East E St,,Tacoma,WA,98421,,253-272-7737,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Non-Networked,,200-9,47.238612,-122.426701,2019-07-09,71774,0.23184,2019-07-09 17:26:18 UTC,P,,,2015-12-01,,,,,J1772,US,0.37311,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
1790,ELEC,Best Western Plus Tacoma Dome Hotel - Tesla Destination,2611 East E St,,Tacoma,WA,98421,,253-272-7737  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.238612,-122.426701,2019-05-09,116153,0.23184,2019-05-14 21:16:45 UTC,P,,,2015-12-01,,,,,TESLA,US,0.37311,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
1791,ELEC,CITY OF TACOMA,1301 Pacific Ave,PAC PLAZA DUAL; 2nd floor. Enter off Commerce St. ,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2516554,-122.4376564,2019-10-19,99621,1.26685,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.0388,,,,Public,,public,,,,,,,,,,"Pricing is by session. $3 per session, maximum session time is 8 hours",,,,,,,,,
1792,ELEC,City of Tacoma - Park Plaza North,923 Commerce St,Park Plaza garage,Tacoma,WA,98402,,253-627-4401,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,47.254354,-122.439616,2019-07-09,42051,1.47347,2019-07-09 17:26:18 UTC,LG,,,2011-11-30,,,,,J1772,US,2.37132,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,
1793,ELEC,VISITOR GARAGE,1201 Pacific Ave,"PEDESTAL UNIT; Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate. 
WALL UNIT; Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate.",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.252087,-122.437535,2019-10-19,67692,1.28927,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.07488,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
1794,ELEC,CITY OF TACOMA,923 Commerce St,"PARK PLAZA 1; 5th floor across from the foot bridge.
PARK PLAZA 2; 5th floor across from the foot bridge. At the center of the garage.",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.254322,-122.439404,2019-10-19,99620,1.46641,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.35996,,,,Public,,public,,,,,,,,,,"Pricing is by session. $3 per session, maximum session time is 8 hours",,,,,,,,,
1795,ELEC,CITY OF TACOMA,110 S 10th St,TAC GARAGE DUAL,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.2538094,-122.4374289,2019-10-19,43804,1.38801,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.23379,,,,Public,,public,,,,,,,,,,"Pricing is by session. $3 per session, maximum session time is 8 hours",,,,,,,,,
1796,ELEC,URBAN WATERS,326 E D St,URBAN WATERS #2,Tacoma,WA,98421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2592999,-122.4342402,2019-10-19,42047,1.63657,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.6338,,,,Public,,public,,,,,,,,,,"Pricing is by session. $2 per session, maximum session time is 5 hours",,,,,,,,,
1797,ELEC,URBAN WATERS,303 E D St,"URBAN WATERS #3; Across D Street from Urban Waters
URBAN WATERS #4; Across D Street from Urban Waters
URBAN WATERS #5; Across D Street from Urban Waterse",Tacoma,WA,98421,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.259929,-122.43388,2019-10-19,60639,1.66747,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.68353,,,,Public,,public,,,,,,,,,,"Pricing is by session. $2 per session, maximum session time is 5 hours",,,,,,,,,
1798,ELEC,DESTINATION,2302 Pacific Hwy E,DCFAST HOG; Outside service doors,Fife,WA,98424,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.24293,-122.39677,2019-10-19,143215,0.1272,2019-10-19 09:11:22 UTC,,,,,,,,,J1772COMBO,US,0.20471,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.1 per hour for the first 2 hours, and $0.2 per additional hour",,,,,,,,,
1799,ELEC,BMW NORTHWEST,4011 20th St E,"DC FAST 01; Charging Hours Available (M-F 7am-6pm, Sat 8am-5pm, Sun 11am-4pm)
STATION 01; Charging Hours Available  (M-F 7am-6pm, Sat 8am-5pm, Sun 11am-4pm)",Fife,WA,98424,,888-758-4389,E,,Public,24 hours daily,,,,,,2,1,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.239188,-122.374558,2019-10-19,76926,0.08986,2019-10-19 09:11:22 UTC,,,,,,,,,J1772 J1772COMBO,US,0.14462,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour, and $2 per additional hour",,,,,,,,,
1800,ELEC,Tahoma Market (I-5 Exit 137),6006 Pacific Highway East,"Stations are located between market and 
car wash.

Stations are located between market and 
carwash.
",Fife,WA,98424,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,2,,Blink Network,http://www.blinkcharging.com/,GPS,47.24198,-122.348098,2019-10-19,96628,0.07109,2019-10-19 08:08:07 UTC,,,,,,,,,CHADEMO J1772,US,0.11441,,,,Public,,public,,,,,,,,,,"Level 2: $0.49 per kWh, DC Fast: $0.59 per kWh",,,,,,,,,
1801,ELEC,Puyallup Nissan,101 Valley Ave NW,,Puyallup,WA,98371,,253-848-4507,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,47.207367,-122.294997,2018-07-09,39789,3.12594,2019-05-14 21:16:45 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,5.03071,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
1802,ELEC,Gold Parking Lot,110 9th Ave SW,,Puyallup,WA,98371,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.184778,-122.29331,2019-10-19,95740,4.46205,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,7.18097,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
1803,ELEC,Red Parking Lot,110 9th Ave SW,,Puyallup,WA,98371,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.185296,-122.299236,2019-10-19,95741,4.30465,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,6.92766,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
1804,ELEC,Blue Parking Lot,10th Ave SE,,Puyallup,WA,98371,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,47.182515,-122.291956,2019-10-19,96097,4.62945,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,7.45038,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
1805,ELEC,Greenlots - 63129,111 Valley Ave NE,,Puyallup,WA,98372,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,47.2066383361816,-122.29222869873,2019-10-17,99067,3.24958,2019-10-17 09:51:13 UTC,,,,,,,,,CHADEMO J1772COMBO,US,5.22969,,,,Public,,public,,,,,,,,,,"DC Fast: $10.00 per hour, minimum payment of $3.00, maximum payment of $30.00",,,,,,,,,
